IDs,Formula,Definition,Lower bound,Upper bound,Reaction name,comments,DB_IDs,ECs,Compartments,Kegg Definition,Kegg Equation,Pathways
UF00392_C,4hbz_c  +  h_c  +  nadph_c  +  o2_c  -->  34dhbz_c  +  h2o_c  +  nadp_c,"4-Hydroxybenzoate  +  dioxygen  +  NADPH(4-)  +  H +   <=>   3,4-dihydroxybenzoate  +  NADP(3-)  +  water",0,1000,4-hydroxybenzoate.NADPH:oxygen oxidoreductase (3-hydroxylating) (1.14.13.2|1.14.13.33),,R01298,1.14.13.2|1.14.13.33,1,"4-Hydroxybenzoate + Oxygen + NADPH + H+ <=> 3,4-Dihydroxybenzoate + NADP+ + H2O",C00156 + C00007 + C00005 + C00080 <=> C00230 + C00006 + C00001,"rn00362  Benzoate degradation, rn01120  Microbial metabolism in diverse environments, rn01220  Degradation of aromatic compounds"
UF00393_C,h_c  +  nadph_c  +  o2_c  +  resorcinol_c  -->  124bztriol_c  +  h2o_c  +  nadp_c,"Resorcinol  +  dioxygen  +  NADPH(4-)  +  H +   <=>   benzene-1,2,4-triol  +  NADP(3-)  +  water",0,1000,Resorcinol.NADPH:oxogen oxidoreductase (2-hydroxylating) (1.14.13.219),,R05249,1.14.13.219,1,"Resorcinol + Oxygen + NADPH + H+ <=> Benzene-1,2,4-triol + NADP+ + H2O",C01751 + C00007 + C00005 + C00080 <=> C02814 + C00006 + C00001,"rn00362  Benzoate degradation, rn01120  Microbial metabolism in diverse environments"
UF00394_C,cychexanone_c  +  h_c  +  nadph_c  +  o2_c  -->  caprolactone_c  +  h2o_c  +  nadp_c,cyclohexanone  +  NADPH(4-)  +  H +   +  dioxygen  <=>   caprolactone  +  NADP(3-)  +  water,0,1000,Cyclohexanone.NADPH:oxygen oxidoreductase (6-hydroxylating 1.2-lactonizing) (1.14.13.22),,R02231,1.14.13.22,1,Cyclohexanone + Oxygen + NADPH + H+ <=> epsilon-Caprolactone + NADP+ + H2O,C00414 + C00007 + C00005 + C00080 <=> C01880 + C00006 + C00001,"rn00930  Caprolactam degradation, rn01120  Microbial metabolism in diverse environments, rn01220  Degradation of aromatic compounds"
UF00395_C,h_c  +  nadh_c  +  o2_c  +  resorcinol_c  -->  124bztriol_c  +  h2o_c  +  nad_c,"H +   +  NADH(2-)  +  Resorcinol  +  dioxygen  <=>   NAD(1-)  +  water  +  benzene-1,2,4-triol",0,1000,resorcinol.NADH:oxygen oxidoreductase (4-hydroxylating) (1.14.13.220),,R11347,1.14.13.220,1,"Resorcinol + NADH + H+ + Oxygen <=> Benzene-1,2,4-triol + NAD+ + H2O",C01751 + C00004 + C00080 + C00007 <=> C02814 + C00003 + C00001,"rn00362  Benzoate degradation, rn01120  Microbial metabolism in diverse environments"
UF00396_C,3hbz_c  +  h_c  +  nadph_c  +  o2_c  -->  34dhbz_c  +  h2o_c  +  nadp_c,"3-hydroxybenzoate  +  dioxygen  +  NADPH(4-)  +  H +   <=>   3,4-dihydroxybenzoate  +  NADP(3-)  +  water",0,1000,3-hydroxybenzoate.NADPH:oxygen oxidoreductase (4-hydroxylating) (1.14.13.23),,R01628,1.14.13.23,1,"3-Hydroxybenzoate + Oxygen + NADPH + H+ <=> 3,4-Dihydroxybenzoate + NADP+ + H2O",C00587 + C00007 + C00005 + C00080 <=> C00230 + C00006 + C00001,"rn00362  Benzoate degradation, rn00624  Polycyclic aromatic hydrocarbon degradation, rn01120  Microbial metabolism in diverse environments, rn01220  Degradation of aromatic compounds"
UF00397_C,chol_c  +  nadph_c  +  o2_c  -->  gcald_c  +  h2o_c  +  nadp_c  +  tma_c,choline  +  NADPH(4-)  +  dioxygen  -->   Glycolaldehyde  +  trimethylamine  +  NADP(3-)  +  water,0,1000,carnitine monooxygenase (1.14.13.239),,RXN-18376,1.14.13.239,1,,,
UF00398_C,3hbz_c  +  h_c  +  nadh_c  +  o2_c  -->  gentisate_c  +  h2o_c  +  nad_c,"3-hydroxybenzoate  +  dioxygen  +  NADH(2-)  +  H +   <=>   2,5-dihydroxybenzoate(1-)  +  NAD(1-)  +  water",0,1000,3-hydroxybenzoate.NADH:oxygen oxidoreductase (6-hydroxylating) (1.14.13.24),,R02589,1.14.13.24,1,"3-Hydroxybenzoate + Oxygen + NADH + H+ <=> 2,5-Dihydroxybenzoate + NAD+ + H2O",C00587 + C00007 + C00004 + C00080 <=> C00628 + C00003 + C00001,"rn00362  Benzoate degradation, rn01120  Microbial metabolism in diverse environments"
UF00399_C,anth_c  +  2.0 h_c  +  nadph_c  +  o2_c  <=>  23dhb_c  +  nadp_c  +  nh4_c,"NADPH(4-)  +  anthranilate  +  H +   +  dioxygen  <=>   NADP(3-)  +  Ammonium  +  2,3-dihydroxybenzoate",0,1000,Anthranilate.NADPH:oxygen oxidoreductase (3-hydroxylating. deaminating) (1.14.13.35),,R00980,1.14.13.35,1,"Anthranilate + Oxygen + NADPH + H+ <=> 2,3-Dihydroxybenzoate + Ammonia + NADP+",C00108 + C00007 + C00005 + C00080 <=> C00196 + C00014 + C00006,
UF00400_C,2 argL_c  +  3 nadph_c  + 4 o2_c + 3 h_c --> 2 citrL_c  + 3 nadp_c  + 2 no_c + 4 h2o_c,NADPH(4-)  +  L-argininium(1+)  +  dioxygen  <=>   H +   +  NADP(3-)  +  L-citrulline zwitterion  +  nitric oxide,0,1000,L-arginine.NADPH:oxygen oxidoreductase (nitric-oxide-forming) (1.14.13.39),Multi-step reaction,R00557,1.14.13.39,1,2 L-Arginine + 4 Oxygen + 3 NADPH + 3 H+ <=> 2 Nitric oxide + 2 L-Citrulline + 3 NADP+ + 4 H2O,2 C00062 + 4 C00007 + 3 C00005 + 3 C00080 <=> 2 C00533 + 2 C00327 + 3 C00006 + 4 C00001,"rn00220  Arginine biosynthesis, rn01110  Biosynthesis of secondary metabolites, rn01130  Biosynthesis of antibiotics"
UF00401_C,4hbz_c  +  2.0 h_c  +  nadh_c  +  o2_c  <=>  co2_c  +  h2o_c  +  hqn_c  +  nad_c,4-Hydroxybenzoate  +  dioxygen  +  NADH(2-)  +  H +   <=>   Hydroquinone  +  carbon dioxide  +  NAD(1-)  +  water,0,1000,4-hydroxybenzoate.NADH:oxygen oxidoreductase (1-hydroxylating. decarboxylating) (1.14.13.64),,R01297,1.14.13.64,1,4-Hydroxybenzoate + Oxygen + NADH + H+ <=> Hydroquinone + CO2 + NAD+ + H2O,C00156 + C00007 + C00004 + C00080 <=> C00530 + C00011 + C00003 + C00001,
UF00402_C,h_c  +  nadph_c  +  o2_c  +  phenol_c  -->  catechol_c  +  h2o_c  +  nadp_c,PHENOL  +  NADPH(4-)  +  H +   +  dioxygen  <=>   catechol  +  NADP(3-)  +  water,0,1000,phenol.NADPH:oxogen oxidoreductase (2-hydroxylating) (1.14.13.7),,R00815,1.14.13.7,1,Phenol + Oxygen + NADPH + H+ <=> Catechol + NADP+ + H2O,C00146 + C00007 + C00005 + C00080 <=> C00090 + C00006 + C00001,"rn00627  Aminobenzoate degradation, rn01120  Microbial metabolism in diverse environments"
UF00403_R,2.0 h_r  +  lanost_r  +  3.0 nadph_r  +  3.0 o2_r  -->  44mctr_r  +  for_r  +  4.0 h2o_r  +  3.0 nadp_r,"H +   +  Lanosterol  +  NADPH(4-)  +  dioxygen  <=>   4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol  +  Formate  +  water  +  NADP(3-)",0,1000,(1.14.13.70),,ND,1.14.13.70,1,,,
UF00404_C,vanlt_c + o2_c + nadh_c + h_c --> 34dhbz_c + nad_c + h2o_c + fald_c ,"vanillate + O2 + NADH + H+ <=> 3,4-dihydroxy benzoate + NAD+ + H2O + formaldehyde",0,1000,vanillate:oxygen oxidoreductase (demethylating) (1.14.13.82),,R05274,1.14.13.82,1,"Vanillate + Oxygen + NADH + H+ <=> 3,4-Dihydroxybenzoate + NAD+ + H2O + Formaldehyde",C06672 + C00007 + C00004 + C00080 <=> C00230 + C00003 + C00001 + C00067,"rn00627  Aminobenzoate degradation, rn01120  Microbial metabolism in diverse environments"
UF00405_C,34dmbza_c + o2_c + nadh_c + h_c --> vanlt_c + nad_c + h2o_c + fald_c ,veratric acid + NADPH + O2 <=> vanillate + NADP+ + H2O + formaldehyde,0,1000,(1.14.13.82),,ND,1.14.13.82,1,,,
UF00406_C,4hacetophenone_c  +  nadph_c  +  o2_c  -->  4hphac_c  +  h2o_c  +  nadp_c,4'-hydroxyacetophenone  +  NADPH(4-)  +  dioxygen  <=>   4-Hydroxyphenylacetate  +  NADP(3-)  +  water,0,1000,"(4-hydroxyphenyl)ethan-1-one,NADPH:oxygen oxidoreductase (ester-forming) (1.14.13.84)",,R06892,1.14.13.84,1,4'-Hydroxyacetophenone + NADPH + H+ + Oxygen <=> 4-Hydroxyphenyl acetate + NADP+ + H2O,C10700 + C00005 + C00080 + C00007 <=> C13636 + C00006 + C00001,"rn00363  Bisphenol degradation, rn01120  Microbial metabolism in diverse environments"
UF00407_C,Lkynr_c  +  h_c  +  nadph_c  +  o2_c  -->  h2o_c  +  hLkynr_c  +  nadp_c,L-Kynurenine  +  H +   +  NADPH(4-)  +  dioxygen  <=>   water  +  3-Hydroxy-L-kynurenine  +  NADP(3-),0,1000,L-Kynurenine.NADPH:oxygen oxidoreductase (3-hydroxylating) (1.14.13.9),,R01960,1.14.13.9,1,L-Kynurenine + Oxygen + NADPH + H+ <=> 3-Hydroxy-L-kynurenine + NADP+ + H2O,C00328 + C00007 + C00005 + C00080 <=> C03227 + C00006 + C00001,"rn00380  Tryptophan metabolism, , MODULE M00038  Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate"
UF00408_C,cinnm_c  +  h_c  +  nadph_c  +  o2_c  -->  T4hcinnm_c  +  h2o_c  +  nadp_c,trans-cinnamate(1-)  +  dioxygen  +  NADPH(4-)  +  H +   <=>   4-coumarate(1-)  +  NADP(3-)  +  water,0,1000,(1.14.13.91),,ND,1.14.13.91,1,,,
UF00409_C,h_c  +  nadph_c  +  ndecane_c  +  o2_c  -->  h2o_c  +  nadp_c  +  ndecanol_c,decane  +  NADPH(4-)  +  H +   +  dioxygen  <=>   water  + 1-decanol  +  NADP(3-),0,1000,alkene monooxygenase (AMO) (1.14.14.-),,ND,1.14.14.-,0,,,
UF00410_C,h_c  +  nadph_c  +  nundecane_c  +  o2_c  -->  h2o_c  +  nadp_c  +  nundecanol_c,undecane  +  NADPH(4-)  +  H +   +  dioxygen  <=>   water  +  1-undecanol  +  NADP(3-),0,1000,alkene monooxygenase (AMO) (1.14.14.-),,ND,1.14.14.-,0,,,
UF00411_C,h_c  +  nadph_c  +  ndodecane_c  +  o2_c  -->  h2o_c  +  nadp_c  +  ndodecanol_c,Dodecane  +  NADPH(4-)  +  H +   +  dioxygen  <=>   water  +  1-dodecanol  +  NADP(3-),0,1000,alkene monooxygenase (AMO) (1.14.14.-),,ND,1.14.14.-,0,,,
UF00412_C,h_c  +  nadph_c  +  ntridecane_c  +  o2_c  -->  h2o_c  +  nadp_c  +  ntridecanol_c,Tridecane  +  NADPH(4-)  +  H +   +  dioxygen  <=>   water  +  1-Tridecanol  +  NADP(3-),0,1000,alkene monooxygenase (AMO) (1.14.14.-),,ND,1.14.14.-,0,,,
UF00413_C,h_c  +  nadph_c  +  ntetradecane_c  +  o2_c  -->  h2o_c  +  nadp_c  +  ntetradecanol_c,tetradecane  +  NADPH(4-)  +  H +   +  dioxygen  <=>   water  +  1-tetradecanol  +  NADP(3-),0,1000,alkene monooxygenase (AMO) (1.14.14.-),,ND,1.14.14.-,0,,,
UF00414_C,h_c  +  nadph_c  +  npentadecane_c  +  o2_c  -->  h2o_c  +  nadp_c  +  npentadecanol_c,pentadecane  +  NADPH(4-)  +  H +   +  dioxygen  <=>   water  +  1-pentadecanol  +  NADP(3-),0,1000,alkene monooxygenase (AMO) (1.14.14.-),,ND,1.14.14.-,0,,,
UF00415_C,h_c  +  nadph_c  +  nhexadecane_c  +  o2_c  -->  h2o_c  +  nadp_c  +  nhexadecanol_c,hexadecane  +  NADPH(4-)  +  H +   +  dioxygen  <=>   water  +  1-hexadecanol  +  NADP(3-),0,1000,alkene monooxygenase (AMO) (1.14.14.-),,ND,1.14.14.-,0,,,
UF00416_C,h_c  +  nadph_c  +  nheptadecane_c  +  o2_c  -->  h2o_c  +  nadp_c  +  nheptadecanol_c,Heptadecane  +  NADPH(4-)  +  H +   +  dioxygen  <=>   water  +  1-heptadecanol  +  NADP(3-),0,1000,alkene monooxygenase (AMO) (1.14.14.-),,ND,1.14.14.-,0,,,
UF00417_C,h_c  +  nadph_c  +  noctadecane_c  +  o2_c  -->  h2o_c  +  nadp_c  +  noctadecanol_c,octadecane  +  NADPH(4-)  +  H +   +  dioxygen  <=>   water  +  1-octadecanol  +  NADP(3-),0,1000,alkene monooxygenase (AMO) (1.14.14.-),,ND,1.14.14.-,0,,,
UF00418_R,h_r  +  nadph_r  +  o2_r  +  sql_r  -->  Ssq23epx_r  +  h2o_r  +  nadp_r,"H +   +  NADPH(4-)  +  dioxygen  +  Squalene  <=>   (S)-2,3-epoxysqualene  +  water  +  NADP(3-)",0,1000,squalene.NADPH-hemoprotein:oxygen oxidoreductase (2.3-epoxidizing) (1.14.14.17),,R02874,1.14.14.17,1,"Squalene + Oxygen + [Reduced NADPH---hemoprotein reductase] <=> (S)-2,3-Epoxysqualene + [Oxidized NADPH---hemoprotein reductase] + H2O",C00751 + C00007 + C03024 <=> C01054 + C03161 + C00001,"rn00100  Steroid biosynthesis, rn00909  Sesquiterpenoid and triterpenoid biosynthesis, rn01110  Biosynthesis of secondary metabolites, rn01130  Biosynthesis of antibiotics"
UF00419_C,4hoxpac_c + o2_c + nadh_c + h_c --> 34dhpha_c + nad_c + h2o_c,"(4-Hydroxyphenyl)acetate + dioxygen + NADH + H+ <=> (3,4-Dihydroxyphenyl)acetate + NAD+ + H2O",0,1000,4-hydroxyphenylacetate.NADH:oxygen oxidoreductase (3-hydroxylating) (1.14.14.9),,R02698,1.14.14.9,1,"4-Hydroxyphenylacetate + Oxygen + NADH + H+ <=> 3,4-Dihydroxyphenylacetate + NAD+ + H2O",C00642 + C00007 + C00004 + C00080 <=> C01161 + C00003 + C00001,"rn00350  Tyrosine metabolism, rn01120  Microbial metabolism in diverse environments, rn01220  Degradation of aromatic compounds"
UF00420_C,bz_c + nadph_c + o2_c + h_c --> 3hbz_c + nadp_c + h2o_c,benzoate + NADPH + dioxygen + H+ <=> 3-hydroxybenzoate + NADP + H2O,0,1000,benzoate.[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (4-hydroxylating) (1.14.14.92),,R01295,1.14.14.92,1,Benzoate + [Reduced NADPH---hemoprotein reductase] + Oxygen <=> 4-Hydroxybenzoate + [Oxidized NADPH---hemoprotein reductase] + H2O,C00180 + C03024 + C00007 <=> C00156 + C03161 + C00001,"rn00362  Benzoate degradation, rn00627  Aminobenzoate degradation, rn01120  Microbial metabolism in diverse environments, rn01220  Degradation of aromatic compounds"
UF00421_C,coumshik_c + o2_c + nadph_c + h_c --> caffshik_c + nadp_c + h2o_c,5-O-(4-coumaroyl)shikimate + NADPH + H+ + dioxyde <=> 5-O-caffeoylshikimate + NADP + H2O,0,1000,(1.14.14.96),,ND,1.14.14.96,1,,,
UF00422_C,canthaxanthin_c  +  h_c  +  nadh_c  +  o2_c  -->  adonirubin_c  +  h2o_c  +  nad_c,canthaxanthin  +  dioxygen  +  NADH(2-)  +  H +   <=>   NAD(1-)  +  water  +  adonirubin,0,1000,"canthaxanthin,reduced ferredoxin [iron-sulfur] cluster:oxygen 3-oxidoreductase (1.14.15.24)",,R07568,1.14.15.24,1,Canthaxanthin + 2 Reduced ferredoxin + H+ + Oxygen <=> Phoenicoxanthin + 2 Oxidized ferredoxin + H2O,C08583 + 2 C00138 + C00080 + C00007 <=> C15967 + 2 C00139 + C00001,rn00906   Carotenoid biosynthesis
UF00423_C,adonirubin_c  +  h_c  +  nadh_c  +  o2_c  -->  astaxanthin_c  +  h2o_c  +  nad_c,"adonirubin  +  NADH(2-)  +  H +   +  dioxygen  <=>   3S,3'S-astaxanthin  +  NAD(1-)  +  water",0,1000,"phoenicoxanthin,reduced ferredoxin [iron-sulfur] cluster:oxygen 3'-oxidoreductase(1.14.15.24)",,R07572,1.14.15.24,1,Phoenicoxanthin + 2 Reduced ferredoxin + H+ + Oxygen <=> Astaxanthin + 2 Oxidized ferredoxin + H2O,C15967 + 2 C00138 + C00080 + C00007 <=> C08580 + 2 C00139 + C00001,rn00906   Carotenoid biosynthesis
UF00424_C,trpL_c + o2_c  + thbiopt_c -->  5htrp_c + 4aHthbiopt_c,L-Tryptophan + Tetrahydrobiopterin + Oxygen <=> 5-Hydroxy-L-tryptophan + 4a-Hydroxytetrahydrobiopterin,0,1000,tryptophan 5-monooxygenase (1.14.16.4),,R07213,1.14.16.4,1,L-Tryptophan + Tetrahydrobiopterin + Oxygen <=> 5-Hydroxy-L-tryptophan + 4a-Hydroxytetrahydrobiopterin,C00078 + C00272 + C00007 <=> C00643 + C15522,"rn00790  Folate biosynthesis, "
UF00425_C,2 h_c  +  2 focytb5_c  +  o2_c  +  sphgn_c  -->  h2o_c  +  2 ficytb5_c  +  psphings_c,H +   +  NADPH(4-)  +  dioxygen  +  sphinganine(1+)  <=>   water  +  NADP(3-)  +  phytosphingosine(1+),0,1000,"sphinganine,ferrocytochrome b5:oxygen oxidoreductase (C4-hydroxylating)(1.14.18.5)",,R06525,1.14.18.5,1,Sphinganine + 2 Ferrocytochrome b5 + Oxygen + 2 H+ <=> Phytosphingosine + 2 Ferricytochrome b5 + H2O,C00836 + 2 C00999 + C00007 + 2 C00080 <=> C12144 + 2 C00996 + C00001,rn00600   Sphingolipid metabolism
UF00426_CR,4hmzym_r  +  2.0 focytb5_c  +  2.0 h_r  +  o2_r  -->  4fzym_r  +  2.0 ficytb5_c  +  2.0 h2o_r,"4alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol  +  dioxygen  +  ferrocytochrome b5  +  H +   <=>   4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol  +  ferricytochrome b5  +  water",0,1000,methylsterol monooxygenase (1.14.18.9),,ND,1.14.18.9,0,,,
UF00427_CR,4mzym_r  +  2.0 focytb5_c  +  2.0 h_r  +  o2_r  -->  4hmzym_r  +  2.0 ficytb5_c  +  h2o_r,"4alpha-methylzymosterol  +  dioxygen  +  ferrocytochrome b5  +  H +   <=>   4alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol  +  water  +  ferricytochrome b5",0,1000,methylsterol monooxygenase (1.14.18.9),,ND,1.14.18.9,0,,,
UF00428_CR,44mzym_r  +  2.0 focytb5_c  +  2.0 h_r  +  o2_r  -->  4h4mzym_r  +  2.0 ficytb5_c  +  h2o_r,"14-demethyllanosterol  +  dioxygen  +  ferrocytochrome b5  +  H +   <=>   4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol  +  water  +  ferricytochrome b5",0,1000,methylsterol monooxygenase (1.14.18.9),,R07509,1.14.18.9,1,14-Demethyllanosterol + 6 Ferrocytochrome b5 + 3 Oxygen + 6 H+ <=> 4alpha-Methylzymosterol-4-carboxylate + 6 Ferricytochrome b5 + 4 H2O,C05108 + 6 C00999 + 3 C00007 + 6 C00080 <=> C15808 + 6 C00996 + 4 C00001,"rn00100  Steroid biosynthesis, rn01130  Biosynthesis of antibiotics, MODULE M00101  Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol"
UF00429_CR,4f4mzym_r  +  2.0 focytb5_c  +  h_r  +  o2_r  -->  4mzym_int1_r  +  2.0 ficytb5_c  +  h2o_r,"4alpha-formyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol  +  H +   +  dioxygen  +  ferrocytochrome b5  <=>   4beta-methylzymosterol-4alpha-carboxylate  +  water  +  ferricytochrome b5",0,1000,methylsterol monooxygenase (1.14.18.9),,ND,1.14.18.9,1,,,
UF00430_CR,4fzym_r  +  2.0 focytb5_c  +  h_r  +  o2_r  -->  2.0 ficytb5_c  +  h2o_r  +  zym_int1_r,"4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol  +  H +   +  dioxygen  +  ferrocytochrome b5  <=>   water  +  4alpha-carboxy-5alpha-cholesta-8,24-dien-3beta-ol  +  ferricytochrome b5",0,1000,methylsterol monooxygenase (1.14.18.9),,ND,1.14.18.9,1,,,
UF00431_CR,4h4mzym_r  +  2.0 focytb5_c  +  2.0 h_r  +  o2_r  -->  4f4mzym_r  +  2.0 ficytb5_c  +  2.0 h2o_r,"4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol  +  dioxygen  +  ferrocytochrome b5  +  H +   <=>   4alpha-formyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol  +  ferricytochrome b5  +  water",0,1000,methylsterol monooxygenase (1.14.18.9),,ND,1.14.18.9,1,,,
UF00432_R,4fzym_r  +  nadph_r  +  o2_r + h_r -->  h2o_r  +  nadp_r  +  zym_int1_r,"NADPH(4-)  +  4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol  +  dioxygen  <=>   NADP(3-)  +  water  +  4alpha-carboxy-5alpha-cholesta-8,24-dien-3beta-ol",0,1000,4alpha-methylsterol monooxygenase (1.14.18.9|1.14.13.72),,ND,1.14.18.9|1.14.13.72,1,,,
UF00433_C,2.0 focytb5_c  +  o2_c  +  pmtcoa_c  -->  2.0 h2o_c  +  9Zhxdcoa_c  +  2.0 ficytb5_c,H +   +  palmitoyl-CoA(4-)  +  dioxygen  +  2 ferrocytochrome b5  <=>   water  +  (9Z)-palmitoleoyl-CoA(4-)  +  2 ferricytochrome b5,0,1000,acyl-CoA desaturase (1.14.19.1),,R02222,1.14.19.1,1,Stearoyl-CoA + 2 Ferrocytochrome b5 + Oxygen + 2 H+ <=> Oleoyl-CoA + 2 Ferricytochrome b5 + 2 H2O,C00412 + 2 C00999 + C00007 + 2 C00080 <=> C00510 + 2 C00996 + 2 C00001,"rn01040  Biosynthesis of unsaturated fatty acids, rn01212  Fatty acid metabolism"
UF00434_C,2.0 focytb5_c  +  o2_c  +  9Zocdcoa_c  +  2.0 h_c  -->  2.0 ficytb5_c  +  9Z12Zlnlccoa_c  +  2.0 h2o_c,"oleoyl-CoA(4-)  +  ferrocytochrome b5  +  dioxygen  +  H +   <=>   (9Z,12Z)-linoleoyl-CoA(4-)  +  ferricytochrome b5  +  water",0,1000,acyl-CoA desaturase (1.14.19.1),,R02222,1.14.19.1,1,Stearoyl-CoA + 2 Ferrocytochrome b5 + Oxygen + 2 H+ <=> Oleoyl-CoA + 2 Ferricytochrome b5 + 2 H2O,C00412 + 2 C00999 + C00007 + 2 C00080 <=> C00510 + 2 C00996 + 2 C00001,"rn01040  Biosynthesis of unsaturated fatty acids, rn01212  Fatty acid metabolism"
UF00435_C,2.0 focytb5_c  +  o2_c  +  stcoa_c  <=>  2.0 h2o_c  +  2.0 ficytb5_c  +  9Zocdcoa_c,stearoyl-CoA(4-)  +  dioxygen  + 2 ferrocytochrome b5  <=>   H +   +  water  + 2 ferricytochrome b5  +  (9Z)-oleoyl-CoA(4-),0,1000,acyl-CoA desaturase (1.14.19.1),,R02222,1.14.19.1,1,Stearoyl-CoA + 2 Ferrocytochrome b5 + Oxygen + 2 H+ <=> Oleoyl-CoA + 2 Ferricytochrome b5 + 2 H2O,C00412 + 2 C00999 + C00007 + 2 C00080 <=> C00510 + 2 C00996 + 2 C00001,"rn01040  Biosynthesis of unsaturated fatty acids, rn01212  Fatty acid metabolism"
UF00436_C,2.0 focytb5_c  +  2.0 h_c  +  9Z12Zlnlccoa_c  +  o2_c  -->  2.0 ficytb5_c  +  2.0 h2o_c  +  9Z12Z15Zlnlncgcoa_c,"(9Z,12Z)-linoleoyl-CoA(4-)  +  ferrocytochrome b5  +  dioxygen  +  H +   <=>   (9Z,12Z,15Z)-alpha-Linolenoyl-CoA  +  ferricytochrome b5  +  water",0,1000,acyl-CoA desaturase (1.14.19.1),,R02222,1.14.19.1,1,Stearoyl-CoA + 2 Ferrocytochrome b5 + Oxygen + 2 H+ <=> Oleoyl-CoA + 2 Ferricytochrome b5 + 2 H2O,C00412 + 2 C00999 + C00007 + 2 C00080 <=> C00510 + 2 C00996 + 2 C00001,"rn01040  Biosynthesis of unsaturated fatty acids, rn01212  Fatty acid metabolism"
UF00437_C,cer1_24_c + 2.0 focytc_c + o2_c + 2.0 h_c <=> cer3_24_c + 2.0 ficytc_c + 2.0 h2o_c,CerA(C24) + 2 Ferrocytochrome b5 + Oxygen + 2 H+ <=> N-Acylsphingosine24 + 2 Ferricytochrome b5 + 2 H2O,0,1000,dihydroceramide.ferrocytochrome b5:oxygen oxidoreductase (4.5-dehydrogenating) (1.14.19.17),,R06519,1.14.19.17,1,Dihydroceramide + 2 Ferrocytochrome b5 + Oxygen + 2 H+ <=> N-Acylsphingosine + 2 Ferricytochrome b5 + 2 H2O,C12126 + 2 C00999 + C00007 + 2 C00080 <=> C00195 + 2 C00996 + 2 C00001,"rn00600  Sphingolipid metabolism, , MODULE M00094  Ceramide biosynthesis, M00099  Sphingosine biosynthesis"
UF00438_C,cer1_26_c + 2.0 focytc_c + o2_c + 2.0 h_c <=> cer3_26_c + 2.0 ficytc_c + 2.0 h2o_c,CerA(C24) + 2 Ferrocytochrome b5 + Oxygen + 2 H+ <=> N-Acylsphingosine26 + 2 Ferricytochrome b5 + 2 H2O,0,1000,dihydroceramide.ferrocytochrome b5:oxygen oxidoreductase (4.5-dehydrogenating) (1.14.19.17),,R06519,1.14.19.17,1,Dihydroceramide + 2 Ferrocytochrome b5 + Oxygen + 2 H+ <=> N-Acylsphingosine + 2 Ferricytochrome b5 + 2 H2O,C12126 + 2 C00999 + C00007 + 2 C00080 <=> C00195 + 2 C00996 + 2 C00001,"rn00600  Sphingolipid metabolism, , MODULE M00094  Ceramide biosynthesis, M00099  Sphingosine biosynthesis"
UF00439_C,cer1_24_c  +  2.0 h_c  +  2.0 focytb5_c  +  o2_c  -->  cer2_24_c  +  h2o_c  +  2.0 ficytb5_c,ceramide A (C24)  +  H +   +  2 ferrocytochrome b5  +  dioxygen  <=>   ceramide B (C24)  +  water  +  2 ferricytochrome b5,0,1000,dihydroceramide.ferrocytochrome b5:oxygen oxidoreductase (4.5-dehydrogenating) (1.14.19.17),,R06519,1.14.19.17,1,Dihydroceramide + 2 Ferrocytochrome b5 + Oxygen + 2 H+ <=> N-Acylsphingosine + 2 Ferricytochrome b5 + 2 H2O,C12126 + 2 C00999 + C00007 + 2 C00080 <=> C00195 + 2 C00996 + 2 C00001,"rn00600  Sphingolipid metabolism, , MODULE M00094  Ceramide biosynthesis, M00099  Sphingosine biosynthesis"
UF00440_C,cer1_26_c  +  2.0 h_c  +  2.0 focytb5_c  +  o2_c  -->  cer2_26_c  +  h2o_c  +  2.0 ficytb5_c,ceramide A (C26)  +  H +   +  2 ferrocytochrome b5  +  dioxygen  <=>   ceramide B (C26)  +  water  + 2 ferricytochrome b5,0,1000,dihydroceramide.ferrocytochrome b5:oxygen oxidoreductase (4.5-dehydrogenating) (1.14.19.17),,R06519,1.14.19.17,1,Dihydroceramide + 2 Ferrocytochrome b5 + Oxygen + 2 H+ <=> N-Acylsphingosine + 2 Ferricytochrome b5 + 2 H2O,C12126 + 2 C00999 + C00007 + 2 C00080 <=> C00195 + 2 C00996 + 2 C00001,"rn00600  Sphingolipid metabolism, , MODULE M00094  Ceramide biosynthesis, M00099  Sphingosine biosynthesis"
